host_since,host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel,amenities_category
2015-05-04,1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99026,23.73484,Entire home/apt,2,1.0,8,21.63,4,1125,74,9,1.46,True,private,1.0,0,0,0,0,0,low
2020-12-03,1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97854,23.72455,Entire home/apt,4,2.0,39,91.67,1,30,239,0,0.0,True,private,1.0,0,0,0,0,0,high
2020-12-03,1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97823,23.72635,Entire home/apt,4,2.0,39,101.97,1,1125,333,7,1.41,True,private,1.0,0,0,0,0,0,high
2020-12-03,1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779,23.72537,Entire home/apt,4,2.0,42,91.67,1,30,298,1,0.15,True,private,1.0,0,0,0,0,0,high
2018-04-21,1.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.96004,23.7256,Entire home/apt,4,3.0,38,61.800000000000004,3,63,217,4,1.01,False,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97956,23.72974,Entire home/apt,4,2.0,37,110.21000000000001,1,1125,240,0,0.0,True,private,1.0,0,0,0,0,0,high
2015-10-12,3.0,False,True,ΛΥΚΑΒΗΤΤΟΣ,37.98113,23.7469,Entire home/apt,2,2.0,21,49.44,2,180,346,5,1.32,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00275,23.7248,Entire home/apt,2,1.0,16,30.900000000000002,1,1125,355,5,0.69,True,private,1.0,0,0,0,0,0,low
2019-01-18,6.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99524,23.72564,Entire home/apt,3,2.0,36,25.75,15,365,0,0,0.0,False,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9792,23.73086,Entire home/apt,4,2.0,38,110.21000000000001,1,1125,331,0,0.0,True,private,1.0,0,0,0,0,0,high
2015-06-14,2.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98846,23.7239,Entire home/apt,4,2.0,32,30.900000000000002,2,1125,365,9,4.58,True,private,1.0,0,0,0,0,0,medium
2015-11-23,2.0,True,True,ΠΑΓΚΡΑΤΙ,37.9706,23.74697,Entire home/apt,4,2.0,35,36.050000000000004,2,28,357,13,2.04,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97886,23.73063,Entire home/apt,4,2.0,37,110.21000000000001,1,1125,330,3,0.45,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98046,23.73076,Entire home/apt,2,1.0,37,110.21000000000001,1,1125,331,1,0.15,True,private,1.0,0,0,0,0,0,high
2021-01-29,1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98924,23.739,Entire home/apt,2,1.0,23,28.84,2,1125,319,8,2.76,False,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.96995,23.70391,Entire home/apt,2,1.0,20,39.14,1,120,360,37,4.22,True,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.96807,23.70209,Entire home/apt,2,1.0,17,29.87,1,120,181,29,6.0,True,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.97024,23.7037,Entire home/apt,4,2.0,13,39.14,1,120,355,32,9.41,True,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.96982,23.70205,Entire home/apt,4,0.0,19,39.14,1,120,117,23,10.15,True,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.96815,23.70252,Entire home/apt,4,2.0,12,39.14,1,120,353,47,5.4,True,private,1.0,0,0,0,0,0,low
2019-09-12,4.0,True,True,ΠΕΤΡΑΛΩΝΑ,37.97006,23.7024,Entire home/apt,2,1.0,21,40.17,1,120,353,25,4.19,True,private,1.0,0,0,0,0,0,low
2019-12-12,1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96701,23.72718,Entire home/apt,3,2.0,33,55.620000000000005,1,1125,324,79,9.37,True,private,1.0,0,0,0,0,0,medium
2015-03-26,13.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.969345,23.729937,Entire home/apt,5,2.0,19,49.44,2,1125,187,25,2.98,True,private,1.0,0,0,0,0,0,low
2015-06-27,2.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.95351,23.72021,Private room,2,1.0,32,16.48,1,3,36,23,5.04,True,shared,1.0,0,0,0,0,0,medium
2019-06-14,1.0,True,True,ΣΕΠΟΛΙΑ,38.00646,23.71943,Entire home/apt,4,3.0,36,63.86,1,7,122,50,5.75,False,private,1.0,0,0,0,0,0,high
2020-05-18,43.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98133,23.72147,Entire home/apt,2,1.0,12,29.87,2,1125,0,22,7.02,True,private,1.0,0,0,0,0,0,low
2017-01-28,14.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96578,23.72759,Entire home/apt,6,4.0,32,103.0,2,30,364,0,0.0,True,private,1.0,0,0,0,0,0,medium
2021-02-04,1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98815,23.73009,Entire home/apt,6,3.0,14,30.900000000000002,14,1125,239,3,1.41,True,private,1.0,0,0,0,0,0,low
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97996,23.72859,Entire home/apt,2,1.0,37,110.21000000000001,1,1125,336,6,1.27,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98071,23.73005,Entire home/apt,2,1.0,37,110.21000000000001,1,1125,337,1,0.27,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98075,23.7301,Entire home/apt,4,2.0,37,122.57000000000001,1,1125,334,2,0.29,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97844,23.73093,Entire home/apt,4,2.0,37,122.57000000000001,1,1125,331,1,0.16,True,private,1.0,0,0,0,0,0,high
2016-12-06,2.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98683,23.72741,Entire home/apt,5,3.0,9,72.10000000000001,3,31,173,0,0.0,False,private,1.5,0,0,0,0,0,low
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.73086,Entire home/apt,4,2.0,37,113.3,1,1125,337,0,0.0,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98018,23.72894,Entire home/apt,4,2.0,37,114.33,1,1125,334,0,0.0,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97867,23.72952,Entire home/apt,4,2.0,37,114.33,1,1125,337,0,0.0,True,private,1.0,0,0,0,0,0,high
2012-01-09,24.0,True,True,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96403,23.7383,Entire home/apt,4,2.0,33,129.78,7,180,325,5,5.0,True,private,1.0,0,0,0,0,0,medium
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97866,23.7292,Entire home/apt,4,2.0,37,114.33,1,1125,337,0,0.0,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98027,23.73059,Entire home/apt,4,2.0,37,113.3,1,1125,334,0,0.0,True,private,1.0,0,0,0,0,0,high
2021-01-26,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97874,23.73054,Entire home/apt,4,2.0,37,114.33,1,1125,337,0,0.0,True,private,1.0,0,0,0,0,0,high
2018-08-16,1.0,True,False,ΖΑΠΠΕΙΟ,37.97207,23.73321,Entire home/apt,3,2.0,14,51.5,1,1125,154,17,3.75,True,private,1.0,0,0,0,0,0,low
2013-09-22,7.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9753,23.7307,Entire home/apt,4,1.0,17,50.47,1,46,238,7,1.4,True,private,1.0,0,0,0,0,0,low
2018-05-03,38.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98885,23.76309,Entire home/apt,2,1.0,16,43.26,5,1125,181,2,1.03,True,private,1.0,0,0,0,0,0,low
2018-05-03,38.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98742,23.76481,Entire home/apt,2,0.0,16,32.96,2,365,133,2,0.51,False,private,1.0,0,0,0,0,0,low
2018-12-03,3.0,True,True,ΛΥΚΑΒΗΤΤΟΣ,37.98124,23.74496,Entire home/apt,2,1.0,39,56.65,2,1125,356,9,1.41,True,private,1.0,0,0,0,0,0,high
2021-02-11,1.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.96334,23.73259,Entire home/apt,3,2.0,28,26.78,2,365,0,11,2.82,True,private,1.0,0,0,0,0,0,medium
2019-05-21,4.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99669,23.72564,Entire home/apt,4,1.0,41,30.900000000000002,1,1125,339,7,0.98,True,private,1.5,0,0,0,0,0,high
2014-09-15,1.0,True,True,ΚΥΨΕΛΗ,37.99684,23.73483,Entire home/apt,2,1.0,42,41.2,2,1125,297,16,3.56,True,private,1.0,0,0,0,0,0,high
2014-04-23,19.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.96124,23.72325,Entire home/apt,7,4.0,35,73.13,1,1125,355,4,1.5,False,private,1.5,0,0,0,0,0,high
2016-02-03,1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98528,23.7387,Entire home/apt,3,1.0,27,71.07000000000001,6,30,23,5,1.65,False,private,1.0,0,0,0,0,0,medium
2016-10-31,2.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99186,23.72702,Private room,7,5.0,37,51.5,2,15,365,1,0.35,True,private,1.0,0,0,0,0,0,high
2020-09-18,1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97823,23.72366,Entire home/apt,6,3.0,12,98.88,1,1125,61,27,3.84,True,private,1.5,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΖΑΠΠΕΙΟ,37.96744,23.73076,Entire home/apt,4,2.0,28,75.19,1,1125,352,32,5.33,True,private,1.0,0,0,0,0,0,medium
2021-01-14,1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96637,23.72578,Entire home/apt,2,1.0,58,101.97,1,1125,353,46,6.51,True,private,1.0,0,0,0,0,0,high
2019-05-02,4.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97784,23.72855,Entire home/apt,4,0.0,21,82.4,2,1125,365,0,0.0,True,private,1.5,0,0,0,0,0,low
2019-05-02,4.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977898,23.728519,Entire home/apt,2,0.0,28,66.95,2,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,medium
2019-05-02,4.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97784,23.72855,Entire home/apt,2,0.0,28,72.10000000000001,2,1125,365,2,1.22,True,private,1.5,0,0,0,0,0,medium
2021-02-17,1.0,False,False,ΠΕΤΡΑΛΩΝΑ,37.97167,23.71184,Entire home/apt,4,3.0,14,56.65,1,15,84,0,0.0,False,private,1.0,0,0,0,0,0,low
2019-02-01,9.0,True,False,ΙΛΙΣΙΑ,37.9764,23.75475,Entire home/apt,6,4.0,49,81.37,1,1125,266,0,0.0,True,private,1.5,0,0,0,0,0,high
2014-12-25,16.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97709,23.73012,Entire home/apt,2,0.0,21,67.98,2,1125,351,22,2.72,True,private,1.5,0,0,0,0,0,low
2016-07-07,5.0,True,True,ΛΥΚΑΒΗΤΤΟΣ,37.98642,23.74765,Entire home/apt,4,0.0,15,45.32,2,20,98,2,0.61,True,private,1.0,0,0,0,0,0,low
2016-07-07,5.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98801,23.74894,Entire home/apt,4,0.0,30,45.32,2,28,98,1,1.0,True,private,1.5,0,0,0,0,0,medium
2012-01-18,272.0,True,False,ΓΟΥΔΙ,37.98253,23.75967,Entire home/apt,3,2.0,22,35.02,1,1125,348,14,1.76,True,private,1.0,0,0,0,0,0,low
2020-11-20,14.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9846,23.71722,Entire home/apt,6,3.0,21,90.64,2,1125,318,2,0.66,False,private,1.0,0,0,0,0,0,low
2019-12-12,1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966568,23.727221,Entire home/apt,3,2.0,36,58.71,1,1125,345,79,10.82,True,private,1.0,0,0,0,0,0,high
2016-10-17,4.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,37.99257,23.76898,Entire home/apt,4,2.0,25,43.26,1,1125,354,45,5.82,True,private,1.0,0,0,0,0,0,low
2016-07-07,5.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98735,23.749270000000003,Entire home/apt,4,0.0,17,46.35,2,1125,179,5,1.85,True,private,1.0,0,0,0,0,0,low
2021-02-27,1.0,True,True,ΠΑΤΗΣΙΑ,38.01387,23.737070000000003,Entire home/apt,2,1.0,19,24.72,1,1125,169,2,1.71,True,private,1.0,0,0,0,0,0,low
2013-03-23,1.0,True,True,ΑΚΡΟΠΟΛΗ,37.971561,23.72998,Entire home/apt,2,1.0,43,129.78,2,30,355,11,1.62,False,private,1.0,0,0,0,0,0,high
2016-05-05,1.0,False,False,ΡΙΖΟΥΠΟΛΗ,38.02405,23.74126,Entire home/apt,4,2.0,38,37.08,5,32,0,4,0.73,True,private,1.0,0,0,0,0,0,high
2018-01-12,1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966366,23.727573,Entire home/apt,4,3.0,36,66.95,2,1125,307,1,0.35,False,private,1.0,0,0,0,0,0,high
2020-11-17,1.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,37.99099,23.75886,Entire home/apt,4,2.0,20,64.89,5,1125,173,4,2.31,False,private,1.5,0,0,0,0,0,low
2021-03-02,1.0,False,True,ΠΕΔΙΟ ΑΡΕΩΣ,37.99555,23.73507,Entire home/apt,4,2.0,37,37.08,2,1125,333,9,1.82,False,private,1.0,0,0,0,0,0,high
2018-10-17,1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96663,23.72831,Entire home/apt,3,2.0,37,55.620000000000005,2,1125,343,34,4.51,True,private,1.0,0,0,0,0,0,high
2015-05-20,1.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99237,23.7308,Entire home/apt,6,6.0,47,132.87,6,1125,346,2,0.54,True,private,2.0,0,0,0,0,0,high
2021-03-07,1.0,True,False,ΣΤΑΔΙΟ,37.96666,23.74561,Entire home/apt,1,1.0,28,20.6,2,365,297,5,1.58,False,private,1.5,0,0,0,0,0,medium
2016-06-12,1.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.988167,23.728092,Entire home/apt,2,1.0,38,46.35,2,10,18,8,3.33,False,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97623,23.7308,Entire home/apt,4,4.0,44,55.620000000000005,2,1125,365,10,1.83,True,private,1.0,0,0,0,0,0,high
2014-09-27,1.0,True,True,ΠΑΓΚΡΑΤΙ,37.96875,23.75271,Entire home/apt,2,1.0,37,46.35,2,1125,311,16,7.87,False,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97327,23.73178,Entire home/apt,4,1.0,47,89.61,2,1125,360,13,9.51,True,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97218,23.73218,Entire home/apt,4,1.0,24,101.97,2,1125,238,0,0.0,True,private,2.0,0,0,0,0,0,low
2017-03-28,78.0,True,True,ΑΚΡΟΠΟΛΗ,37.96245,23.71841,Entire home/apt,4,1.0,51,80.34,1,1125,337,44,6.0,True,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΑΚΡΟΠΟΛΗ,37.96825,23.72867,Entire home/apt,4,3.0,47,74.16,2,1125,238,0,0.0,True,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96685,23.72886,Entire home/apt,4,4.0,52,57.68,2,1125,361,7,1.35,True,private,1.0,0,0,0,0,0,high
2021-02-18,6.0,True,True,ΙΛΙΣΙΑ,37.97957,23.75428,Entire home/apt,4,4.0,44,59.74,2,1125,350,4,1.03,True,private,1.0,0,0,0,0,0,high
2016-01-03,3.0,True,True,ΠΑΓΚΡΑΤΙ,37.96891,23.7524,Entire home/apt,8,6.0,60,64.89,2,180,342,3,1.55,False,private,2.0,0,0,0,0,0,high
2017-08-08,1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96891,23.72978,Entire home/apt,8,2.0,39,92.7,2,1125,359,1,0.52,False,private,2.0,0,0,0,0,0,high
2013-07-09,1.0,True,False,ΚΥΨΕΛΗ,38.00132,23.73992,Entire home/apt,4,3.0,9,40.17,2,1125,345,1,1.0,False,private,1.0,0,0,0,0,0,low
2016-03-10,18.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96678,23.72525,Entire home/apt,5,0.0,12,78.28,1,1125,351,3,0.51,True,private,1.5,0,0,0,0,0,low
2015-10-28,12.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.7251,Entire home/apt,6,3.0,30,78.28,2,365,360,16,3.16,True,private,2.0,0,0,0,0,0,medium
2021-03-13,2.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98997,23.75701,Entire home/apt,2,1.0,44,30.900000000000002,1,1125,357,7,1.02,True,private,1.0,0,0,0,0,0,high
2020-10-25,1.0,False,False,ΚΟΛΩΝΑΚΙ,37.98017,23.74696,Entire home/apt,3,2.0,11,41.2,3,365,138,0,0.0,True,private,1.5,0,0,0,0,0,low
2014-02-16,3.0,True,True,ΘΗΣΕΙΟ,37.97544,23.7173,Entire home/apt,2,2.0,46,40.17,2,1125,355,5,3.41,True,private,1.0,0,0,0,0,0,high
2013-03-23,1.0,True,True,ΑΚΡΟΠΟΛΗ,37.971561,23.72998,Entire home/apt,2,1.0,33,66.95,2,30,115,21,3.71,False,private,1.0,0,0,0,0,0,medium
2019-03-07,1.0,False,False,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00227,23.73227,Entire home/apt,2,1.0,10,41.2,3,7,178,0,0.0,True,private,1.0,0,0,0,0,0,low
2014-08-30,1.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98709,23.72264,Entire home/apt,4,3.0,22,103.0,1,1125,180,0,0.0,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,356,2,1.22,True,private,1.0,0,0,0,0,0,low
2016-01-13,34.0,True,False,ΛΥΚΑΒΗΤΤΟΣ,37.98063,23.74308,Entire home/apt,2,1.0,24,75.19,3,30,354,7,3.18,False,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,351,11,2.64,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,346,25,5.03,True,private,1.0,0,0,0,0,0,low
2018-08-02,4.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98404,23.71899,Entire home/apt,4,2.0,32,35.02,1,15,347,39,5.47,True,private,1.0,0,0,0,0,0,medium
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,25,47.38,1,1125,304,8,1.47,True,private,1.0,0,0,0,0,0,low
2021-03-17,1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98096,23.73647,Private room,2,1.0,28,210.12,1,1125,340,0,0.0,True,private,1.0,0,0,0,0,0,medium
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,25,47.38,1,1125,349,45,8.39,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,305,18,4.03,True,private,1.0,0,0,0,0,0,low
2017-11-17,2.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96746,23.72707,Entire home/apt,10,5.0,16,220.42000000000002,2,350,251,4,1.18,True,private,2.5,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,353,23,10.15,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,26,47.38,1,1125,297,10,3.75,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,338,30,5.77,True,private,1.0,0,0,0,0,0,medium
2012-01-18,272.0,True,False,ΓΟΥΔΙ,37.98429,23.76135,Entire home/apt,3,2.0,23,43.26,1,1125,343,5,1.92,True,private,0.5,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,346,7,3.09,True,private,1.0,0,0,0,0,0,medium
2017-05-19,7.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99047,23.73117,Entire home/apt,4,2.0,69,33.99,1,1125,328,7,3.96,False,private,1.5,0,0,0,0,0,high
2017-07-11,7.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97341,23.73296,Entire home/apt,2,0.0,15,51.5,1,365,342,4,1.24,False,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,300,8,4.07,True,private,1.0,0,0,0,0,0,medium
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,293,11,3.06,True,private,1.0,0,0,0,0,0,medium
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,0,19,5.14,True,private,1.0,0,0,0,0,0,medium
2015-03-24,218.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.73923,Entire home/apt,2,1.0,28,47.38,1,1125,305,1,1.0,True,private,1.0,0,0,0,0,0,medium
