host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,high,93.73,1,365,0,0,0.0,True,private,1.0,1,0,0,0,1
33.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,3.0,high,89.61,2,350,324,7,2.44,True,private,2.0,0,1,0,0,0
45.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,42.230000000000004,2,1000,342,24,5.5,True,private,1.0,0,0,0,1,0
0.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,4,1.0,high,37.08,2,30,359,4,1.26,True,private,1.0,0,0,0,1,1
0.0,False,False,ΑΚΡΟΠΟΛΗ,Entire home/apt,6,3.0,low,154.5,2,357,342,6,4.5,True,private,2.0,0,1,1,0,0
45.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,51.5,2,1000,334,23,5.31,True,private,1.0,0,0,0,1,0
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,4,2.0,high,129.78,1,365,0,0,0.0,True,private,1.0,1,0,0,0,1
1.0,False,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,2.0,low,46.35,3,1125,181,0,0.0,True,private,1.0,0,0,0,0,0
1.0,True,False,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,4,4.0,high,41.2,5,90,360,0,0.0,True,private,1.0,0,0,0,0,1
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,medium,104.03,1,1125,120,8,1.67,True,private,1.0,1,0,1,1,0
1.0,True,False,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,3,1.0,high,60.77,1,1125,270,17,4.29,True,private,1.0,0,0,0,0,1
2.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,high,85.49000000000001,2,28,271,34,9.36,True,private,1.0,0,0,0,0,1
43.0,True,False,ΣΤΑΔΙΟ,Entire home/apt,5,3.0,low,87.55,1,1125,330,23,8.62,True,private,2.5,0,0,0,0,0
0.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,low,36.050000000000004,2,90,338,12,12.0,True,private,1.5,0,0,0,0,0
0.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,4,1.0,high,37.08,2,30,362,5,1.15,True,private,1.0,0,1,0,1,1
128.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,10,8.0,low,164.8,2,1125,0,2,0.57,True,private,3.0,0,0,0,0,0
0.0,True,False,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,Entire home/apt,5,4.0,high,44.29,1,65,339,8,2.64,False,private,1.5,0,0,0,1,0
0.0,False,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,147.29,2,30,345,9,3.55,True,private,1.0,1,0,0,0,0
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,0.0,low,97.85000000000001,1,1125,343,35,9.72,True,private,1.0,0,0,0,0,0
31.0,True,False,ΑΚΡΟΠΟΛΗ,Entire home/apt,5,3.0,high,71.07000000000001,1,30,365,2,1.05,True,private,1.0,0,1,0,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,56.65,2,1125,332,1,0.35,False,private,1.0,0,0,0,1,0
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,high,108.15,2,1125,361,0,0.0,True,private,1.0,0,0,1,1,1
0.0,False,False,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,4,2.0,low,31.93,3,1125,361,4,2.31,True,private,1.0,0,0,0,1,0
0.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Private room,2,1.0,low,51.5,1,1125,179,2,2.0,False,private,1.5,0,0,1,1,0
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,high,92.7,2,1125,362,0,0.0,True,private,1.0,0,0,1,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,high,92.7,2,1125,359,0,0.0,True,private,1.0,0,0,1,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,4,2.0,high,133.9,2,1125,365,0,0.0,True,private,1.0,0,0,1,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,4,2.0,high,133.9,2,1125,365,1,0.3,True,private,1.0,0,0,1,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,high,82.4,2,1125,357,0,0.0,True,private,1.0,0,0,1,1,1
1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,high,87.55,2,15,165,5,1.16,True,private,1.0,0,1,0,1,1
0.0,True,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,1.0,high,26.78,1,365,0,11,2.54,True,private,1.5,0,0,0,0,1
1.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,2,2.0,high,51.5,2,365,272,0,0.0,False,private,1.0,0,0,0,0,1
0.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,18.54,2,1125,267,2,0.59,True,private,1.0,0,0,0,1,0
0.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,high,62.83,4,30,364,5,3.06,False,private,1.0,1,0,0,1,1
352.0,True,False,ΑΚΡΟΠΟΛΗ,Entire home/apt,4,2.0,low,58.71,1,365,0,2,1.22,True,private,1.0,0,0,1,0,0
4.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,113.3,3,92,170,3,0.68,True,private,1.0,0,0,0,0,0
0.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,low,91.67,2,1125,268,0,0.0,True,private,1.0,0,0,0,0,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,54.59,1,1125,349,4,0.9,True,private,1.0,0,0,0,1,0
3.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,1.0,high,51.5,2,1125,14,11,2.46,True,private,1.0,0,0,1,0,0
4.0,True,True,ΠΑΤΗΣΙΑ,Entire home/apt,4,2.0,high,35.02,1,1125,332,16,5.45,True,private,1.0,0,0,0,1,1
4.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,6,3.0,high,175.1,1,365,146,18,4.29,True,private,1.0,1,0,0,1,1
1.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,3,1.0,low,87.55,3,1125,217,1,0.59,True,private,1.0,0,0,1,0,1
0.0,False,False,ΝΙΡΒΑΝΑ,Entire home/apt,3,2.0,medium,28.84,3,365,346,0,0.0,True,private,1.0,0,0,1,0,0
4.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,37.08,3,90,336,0,0.0,False,private,1.0,0,0,0,0,0
3.0,True,True,ΖΑΠΠΕΙΟ,Entire home/apt,2,1.0,high,98.88,3,365,177,0,0.0,False,private,1.5,0,1,0,1,0
0.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,6,3.0,medium,62.83,3,1125,168,1,0.49,True,private,1.0,0,1,1,1,0
0.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,8,4.0,low,66.95,2,1125,106,5,1.52,True,private,1.5,0,0,1,1,0
16.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,low,110.21000000000001,2,1125,349,16,3.53,True,private,1.0,0,0,1,1,0
2.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,6,3.0,high,92.7,1,365,340,1,0.24,False,private,2.0,0,1,1,0,1
0.0,True,True,ΓΟΥΒΑ,Entire home/apt,6,2.0,low,30.900000000000002,20,1125,365,2,0.92,False,private,1.0,0,0,0,0,0
33.0,True,True,ΚΥΨΕΛΗ,Entire home/apt,4,1.0,low,94.76,2,1125,358,1,1.0,True,private,1.0,0,0,0,0,0
0.0,True,False,ΣΤΑΔΙΟ,Entire home/apt,3,1.0,medium,36.050000000000004,3,1125,68,5,1.33,False,private,1.0,0,1,0,0,1
0.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,3.0,medium,47.38,1,1125,357,4,0.91,True,private,1.0,1,1,0,1,1
18.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,high,62.83,1,1125,358,5,1.19,True,private,1.0,1,0,0,1,1
8.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,2.0,low,37.08,1,89,140,2,0.49,True,private,1.0,1,0,0,1,0
8.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,0.0,medium,136.99,1,1125,354,1,0.32,True,private,1.0,0,1,1,1,0
0.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,4,2.0,low,51.5,1,30,234,2,0.79,False,private,1.0,0,0,0,1,0
272.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,43.26,1,1125,365,1,0.32,True,private,1.0,0,1,0,1,0
272.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,53.56,1,1125,365,2,0.64,True,private,1.0,0,1,0,1,0
272.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,53.56,1,1125,365,1,0.39,True,private,1.0,0,1,0,0,1
46.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,56.65,2,63,345,2,0.98,True,private,1.0,1,1,1,1,0
0.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,low,61.800000000000004,14,30,0,0,0.0,False,private,1.0,0,0,0,0,0
2.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,28.84,2,1125,362,4,1.15,True,private,1.0,0,0,0,1,0
0.0,False,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,2.0,low,32.96,2,1125,253,10,3.09,True,private,1.0,0,0,0,0,0
0.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,2,1.0,high,25.75,1,120,250,8,1.98,False,private,1.0,0,0,0,0,1
0.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,3.0,medium,84.46000000000001,1,365,352,23,6.33,True,private,1.5,0,0,0,0,1
46.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,50.47,2,62,355,6,1.32,True,private,1.0,1,1,0,1,0
2.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,4,2.0,high,12.36,2,3,321,9,4.03,True,private,1.0,1,1,0,0,1
2.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,1.0,low,43.26,3,1125,361,2,0.74,True,private,1.5,0,0,1,0,0
9.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,high,61.800000000000004,1,14,70,4,0.92,True,private,1.0,1,1,0,1,1
2.0,True,False,ΚΟΛΩΝΑΚΙ,Private room,3,0.0,high,51.5,2,365,359,5,1.38,False,shared,1.0,0,0,0,0,1
3.0,False,True,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,Entire home/apt,2,1.0,high,51.5,2,14,67,23,8.62,False,private,1.0,1,0,0,1,1
3.0,False,True,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,Entire home/apt,2,1.0,high,73.13,2,14,47,15,7.26,False,private,1.0,1,0,0,1,1
0.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,3.0,high,108.15,1,365,365,0,0.0,False,private,1.5,1,1,0,1,1
0.0,False,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,2.0,low,49.44,2,300,262,3,0.83,True,private,1.0,0,0,1,0,0
25.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,3,2.0,medium,20.6,1,1,182,4,3.16,True,private,1.0,0,1,0,0,1
0.0,True,True,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,2,1.0,high,154.5,1,15,69,5,2.31,False,private,1.0,0,1,0,0,1
0.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,51.5,3,365,362,5,2.54,True,private,1.0,0,0,0,1,0
7.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,45.32,2,1125,335,1,0.26,True,private,1.0,0,0,0,1,1
0.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,5,2.0,high,74.16,1,1125,179,5,2.24,True,private,1.0,0,1,0,1,1
0.0,True,False,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,3,2.0,high,36.050000000000004,5,1125,194,1,0.77,False,private,1.5,0,0,0,0,1
0.0,False,True,ΠΟΛΥΓΩΝΟ,Entire home/apt,4,2.0,medium,51.5,3,1125,356,8,5.58,True,private,1.0,0,1,0,0,0
29.0,True,True,ΓΟΥΒΑ,Entire home/apt,4,3.0,high,33.99,1,1125,347,12,3.03,True,private,1.0,0,1,0,0,1
0.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,3,2.0,high,40.17,2,1125,0,1,0.23,False,private,1.0,0,1,1,0,1
0.0,False,False,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,Entire home/apt,2,1.0,high,72.10000000000001,2,90,365,0,0.0,False,private,1.0,1,0,1,1,1
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,2.0,low,41.2,2,1125,350,4,2.67,True,private,1.0,0,1,0,0,1
15.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,3.0,high,78.28,1,1125,331,5,1.47,True,private,1.0,0,1,0,1,1
12.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,low,40.17,5,1125,161,8,6.0,False,private,1.0,0,0,0,0,0
3.0,False,False,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,Entire home/apt,4,2.0,medium,59.74,1,365,364,0,0.0,False,private,1.0,1,0,0,1,1
44.0,True,False,ΘΗΣΕΙΟ,Entire home/apt,3,1.0,medium,48.410000000000004,2,45,346,5,5.0,True,private,1.0,0,1,1,0,1
38.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,2,1.0,low,31.93,5,1125,237,1,0.25,True,private,1.0,0,1,0,1,0
66.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,medium,71.07000000000001,2,1125,359,20,5.5,True,private,1.0,0,0,1,0,0
0.0,True,False,ΓΟΥΔΙ,Entire home/apt,2,1.0,high,50.47,1,1125,159,5,1.34,True,private,1.5,0,0,0,0,1
0.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,38.11,1,1125,365,6,3.46,True,private,1.0,0,0,0,0,0
0.0,False,False,ΙΛΙΣΙΑ,Entire home/apt,4,2.0,low,36.050000000000004,1,25,254,22,5.84,True,private,1.0,0,0,0,0,0
2.0,True,False,ΚΟΛΩΝΟΣ,Entire home/apt,4,2.0,low,41.2,3,1125,64,3,1.53,True,private,1.5,0,0,0,1,0
2.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,low,154.5,3,45,104,0,0.0,False,private,1.0,1,0,0,1,0
0.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,2.0,low,72.10000000000001,2,1125,362,14,4.08,True,private,2.0,0,0,0,1,0
2.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,3,1.0,low,44.29,2,45,343,8,2.33,True,private,1.0,1,0,0,1,0
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,low,92.7,2,1125,0,1,0.26,True,private,1.0,0,0,0,0,0
2.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,3,2.0,medium,37.08,2,15,166,24,7.5,True,private,1.0,0,0,1,1,1
0.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Private room,4,3.0,low,27.810000000000002,1,60,0,12,3.13,True,private,1.0,0,0,1,1,0
0.0,False,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,2,1.0,low,74.16,2,27,1,10,4.0,True,private,1.0,0,0,1,0,1
0.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,3,3.0,low,92.7,1,13,46,19,6.06,False,private,1.0,0,1,1,0,0
2.0,True,False,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,5,3.0,high,123.60000000000001,5,250,352,7,3.56,True,private,2.0,0,0,0,1,1
0.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Private room,4,2.0,low,123.60000000000001,1,365,273,0,0.0,True,private,1.0,0,0,1,0,0
18.0,True,False,ΠΕΔΙΟ ΑΡΕΩΣ,Private room,1,1.0,low,20.6,15,1125,267,0,0.0,False,shared,1.5,0,0,1,1,0
272.0,True,False,ΙΛΙΣΙΑ,Entire home/apt,3,1.0,medium,40.17,1,1125,0,3,1.02,True,private,1.0,1,1,1,1,1
0.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,2.0,low,77.25,3,1125,310,4,1.13,False,private,1.0,1,0,0,0,0
31.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,6,3.0,high,84.46000000000001,1,30,356,11,4.18,True,private,2.0,0,0,0,1,1
18.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Private room,4,0.0,low,20.6,15,1125,267,0,0.0,False,shared,1.5,0,0,1,1,0
6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,medium,158.62,1,1125,332,0,0.0,True,private,1.0,1,0,0,1,1
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,high,60.77,2,80,357,11,6.0,True,private,1.0,0,0,0,1,0
2.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,3,2.0,high,37.08,2,15,172,11,6.23,True,private,1.0,0,0,0,1,1
6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,medium,110.21000000000001,1,1125,350,16,6.15,True,private,1.0,1,0,0,1,1
0.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,high,73.13,1,365,362,14,6.27,True,private,1.0,1,0,0,0,1
0.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,3.0,low,80.34,1,365,73,12,3.4,False,private,1.0,1,0,0,1,0
1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,2.0,medium,36.050000000000004,1,365,363,2,1.33,False,private,1.0,0,1,0,0,1
0.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,2.0,medium,47.38,2,365,311,3,1.03,True,private,1.0,0,1,0,0,1
4.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,71.07000000000001,1,1125,360,13,3.48,True,private,1.0,0,0,0,0,0
8.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,1.0,low,32.96,2,1125,356,8,3.48,True,private,1.0,1,0,0,0,0
3.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,5,4.0,high,41.2,1,365,148,13,4.11,True,private,1.0,0,1,1,0,0
1.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,4,0.0,low,38.11,3,365,23,2,0.71,False,private,1.0,0,0,0,1,0
12.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,medium,53.56,2,1125,350,12,8.37,True,private,1.0,0,1,0,0,0
3.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,high,49.44,1,30,347,12,7.06,True,private,1.0,1,0,0,1,1
3.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,high,47.38,1,180,363,11,3.51,True,private,1.0,1,1,0,1,1
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,52.53,1,1125,349,15,7.76,True,private,1.0,0,0,0,1,0
2.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,1.0,low,50.47,3,1125,364,7,3.75,True,private,1.0,0,0,0,0,0
0.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,82.4,2,365,365,0,0.0,False,private,1.0,0,0,0,0,0
34.0,True,False,ΖΑΠΠΕΙΟ,Entire home/apt,6,3.0,high,145.23,2,1125,359,6,1.78,True,private,1.5,1,0,0,1,1
0.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,3,1.0,high,36.050000000000004,2,180,328,4,1.19,False,private,1.0,0,1,0,0,1
0.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,high,39.14,2,60,336,2,0.59,True,private,1.0,0,0,1,0,1
0.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,44.29,1,1125,359,2,1.33,True,private,1.0,0,0,0,0,0
1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,2,1.0,low,110.21000000000001,2,45,363,2,0.7,True,private,1.0,0,0,1,0,0
31.0,True,False,ΘΗΣΕΙΟ,Entire home/apt,2,1.0,high,55.620000000000005,1,30,354,8,2.16,True,private,1.0,0,1,0,1,1
4.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,3,2.0,low,103.0,1,1125,174,0,0.0,False,private,1.5,0,0,0,0,0
1.0,True,True,ΑΝΩ ΚΥΨΕΛΗ,Entire home/apt,2,0.0,low,10.3,6,90,333,2,1.33,True,private,1.5,0,0,0,1,0
1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,43.26,1,1125,360,2,1.28,False,private,1.0,0,0,1,0,0
3.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,0.0,low,35.02,2,1125,354,15,3.63,False,private,1.5,0,0,0,0,0
0.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,6,5.0,low,87.55,2,40,157,1,0.31,True,private,1.5,0,0,0,0,0
0.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,5,2.0,high,48.410000000000004,2,50,291,8,2.29,False,private,1.0,1,1,0,1,1
6.0,True,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,3,3.0,high,49.44,2,100,365,9,9.0,True,private,1.0,1,0,0,1,1
18.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,51.5,1,1,362,13,3.68,True,private,1.0,1,0,0,1,0
